timestep,demand_el,demand_th,demand_water,demand_f,wastewater,heat_demand_digester,electricity_demand_digester
2813,4703.196,1821.237,391.23589,0,0.095,982.3171377,112.575
2814,4703.196,1822.237,392.23589,0,0.095,848.5301296,112.575
2815,4703.196,1823.237,393.23589,0,0.095,717.2733723,112.575
2816,4703.196,1824.237,394.23589,0.062188,0.095,617.433895,112.575
2817,4703.196,1825.237,395.23589,0.15426,0.095,550.4349639,112.575
2818,4703.196,1826.237,396.23589,0.16016,0.095,512.0594943,112.575
2819,4703.196,1827.237,397.23589,0.1036,0.095,502.8873353,112.575
2820,4703.196,1828.237,398.23589,0.084862,0.095,513.5881874,112.575
2821,4703.196,1829.237,399.23589,0,0.095,546.850442,112.575
2822,4703.196,1830.237,400.23589,0,0.095,601.6198279,112.575
2823,4703.196,1831.237,401.23589,0.062188,0.095,665.877654,112.575
2824,4703.196,1832.237,402.23589,0.15426,0.095,778.7373799,112.575
2825,4703.196,1833.237,403.23589,0.16016,0.095,935.3493582,112.575
2826,4703.196,1834.237,404.23589,0.1036,0.095,971.2472907,112.575
2827,4703.196,1835.237,405.23589,0.084862,0.095,972.3015618,112.575
2828,4703.196,1836.237,406.23589,0.052101,0.095,955.1696557,112.575
2829,4703.196,1837.237,407.23589,0.014673,0.095,938.6703123,112.575
2830,4703.196,1838.237,408.23589,0,0.095,924.2795112,112.575
2831,4703.196,1839.237,409.23589,0,0.095,920.4841351,112.575
2832,4703.196,1840.237,410.23589,0,0.095,938.7230259,112.575
2833,4703.196,1841.237,411.23589,0,0.095,983.0024139,112.575
2834,4703.196,1842.237,412.23589,0,0.095,1025.911249,112.575
2835,4703.196,1843.237,413.23589,0,0.095,1066.922397,112.575
2836,4703.196,1844.237,414.23589,0,0.095,1043.517578,112.575
2837,4703.196,1845.237,415.23589,0,0.095,881.2652486,112.575
2838,4703.196,1846.237,416.23589,0,0.095,725.1276923,112.575
2839,4703.196,1847.237,417.23589,0,0.095,593.6600807,112.575
2840,4703.196,1848.237,418.23589,0,0.095,487.9693986,112.575
2841,4703.196,1849.237,419.23589,0,0.095,438.7349362,112.575
2842,4703.196,1850.237,420.23589,0,0.095,408.8463493,112.575
2843,4703.196,1851.237,421.23589,0,0.095,390.0276094,112.575
2844,4703.196,1852.237,422.23589,0,0.095,387.1810773,112.575
2845,4703.196,1853.237,423.23589,0,0.095,402.5207225,112.575
2846,4703.196,1854.237,424.23589,0.062188,0.095,438.3659413,112.575
2847,4703.196,1855.237,425.23589,0.15426,0.095,507.6315555,112.575
2848,4703.196,1856.237,426.23589,0.16016,0.095,661.8714237,112.575
2849,4703.196,1857.237,427.23589,0.1036,0.095,760.1822078,112.575
2850,4703.196,1858.237,428.23589,0.084862,0.095,770.4086379,112.575
2851,4703.196,1859.237,429.23589,0,0.095,757.2829622,112.575
2852,4703.196,1860.237,430.23589,0,0.095,759.8659265,112.575
2853,4703.196,1861.237,431.23589,0.062188,0.095,844.5238993,112.575
2854,4703.196,1862.237,432.23589,0.15426,0.095,916.5833319,112.575
2855,4703.196,1863.237,433.23589,0.16016,0.095,924.9120739,112.575
2856,4703.196,1864.237,434.23589,0.1036,0.095,960.6518657,112.575
2857,4703.196,1865.237,435.23589,0.084862,0.095,991.8582915,112.575
2858,4703.196,1866.237,436.23589,0.052101,0.095,1013.945272,112.575
2859,4703.196,1867.237,437.23589,0.014673,0.095,1015.948387,112.575
2860,4703.196,1868.237,438.23589,0,0.095,993.6505525,112.575
2861,4703.196,1869.237,439.23589,0,0.095,924.9120739,112.575
2862,4703.196,1870.237,440.23589,0,0.095,867.1907288,112.575
2863,4703.196,1871.237,441.23589,0,0.095,788.6475287,112.575
2864,4703.196,1872.237,442.23589,0,0.095,640.7332873,112.575
2865,4703.196,1873.237,443.23589,0,0.095,514.6951721,112.575
2866,4703.196,1874.237,444.23589,0,0.095,461.1909116,112.575
2867,4703.196,1875.237,445.23589,0,0.095,480.905782,112.575
2868,4703.196,1876.237,446.23589,0,0.095,528.5588376,112.575
2869,4703.196,1877.237,447.23589,0,0.095,540.4721016,112.575
2870,4703.196,1878.237,448.23589,0,0.095,582.0103846,112.575
2871,4703.196,1879.237,449.23589,0,0.095,643.8961007,112.575
2872,4703.196,1880.237,450.23589,0,0.095,746.2131152,112.575
2873,4703.196,1881.237,451.23589,0,0.095,861.2868104,112.575
2874,4703.196,1882.237,452.23589,0,0.095,880.5799724,112.575
2875,4703.196,1883.237,453.23589,0,0.095,889.1722822,112.575
2876,4703.196,1884.237,454.23589,0.062188,0.095,895.3397684,112.575
2877,4703.196,1885.237,455.23589,0.15426,0.095,907.6747407,112.575
2878,4703.196,1886.237,456.23589,0.16016,0.095,930.1834296,112.575
2879,4703.196,1887.237,457.23589,0.1036,0.095,954.3789524,112.575
2880,4703.196,1888.237,458.23589,0.084862,0.095,971.8271398,112.575
2881,4703.196,1889.237,459.23589,0,0.095,996.6025117,112.575
2882,4703.196,1890.237,460.23589,0,0.095,1022.379441,112.575
2883,4703.196,1891.237,461.23589,0.062188,0.095,1052.162601,112.575
2884,4703.196,1892.237,462.23589,0.15426,0.095,1036.29582,112.575
2885,4703.196,1893.237,463.23589,0.16016,0.095,859.2836953,112.575
2886,4703.196,1894.237,464.23589,0.1036,0.095,709.0500574,112.575
2887,4703.196,1895.237,465.23589,0.084862,0.095,575.5793306,112.575
2888,4703.196,1896.237,466.23589,0.052101,0.095,501.0423608,112.575
2889,4703.196,1897.237,467.23589,0.014673,0.095,436.9426753,112.575
2890,4703.196,1898.237,468.23589,0,0.095,394.9299702,112.575
2891,4703.196,1899.237,469.23589,0,0.095,385.7050977,112.575
2892,4703.196,1900.237,470.23589,0,0.095,372.5267084,112.575
2893,4703.196,1901.237,471.23589,0,0.095,373.7391203,112.575
2894,4703.196,1902.237,472.23589,0,0.095,393.770272,112.575
2895,4703.196,1903.237,473.23589,0,0.095,439.4202125,112.575
2896,4703.196,1904.237,474.23589,0,0.095,554.3884807,112.575
2897,4703.196,1905.237,475.23589,0,0.095,649.1147429,112.575
2898,4703.196,1906.237,476.23589,0,0.095,708.7864896,112.575
2899,4703.196,1907.237,477.23589,0,0.095,750.2193455,112.575
2900,4703.196,1908.237,478.23589,0,0.095,753.5402996,112.575
2901,4703.196,1909.237,479.23589,0,0.095,755.5434148,112.575
2902,4703.196,1910.237,480.23589,0,0.095,762.9233128,112.575
2903,4703.196,1911.237,481.23589,0,0.095,769.4597939,112.575
2904,4703.196,1912.237,482.23589,0,0.095,796.343708,112.575
2905,4703.196,1913.237,483.23589,0,0.095,840.5703825,112.575
2906,4703.196,1914.237,484.23589,0.062188,0.095,834.9827454,112.575
2907,4703.196,1915.237,485.23589,0.15426,0.095,798.610391,112.575
2908,4703.196,1916.237,486.23589,0.16016,0.095,843.9967637,112.575
2909,4703.196,1917.237,487.23589,0.1036,0.095,788.5421016,112.575
2910,4703.196,1918.237,488.23589,0.084862,0.095,674.8916723,112.575
2911,4703.196,1919.237,489.23589,0,0.095,563.7187803,112.575
2912,4703.196,1920.237,490.23589,0,0.095,495.5074373,112.575
2913,4703.196,1921.237,491.23589,0.062188,0.095,494.0314577,112.575
2914,4703.196,1922.237,492.23589,0.15426,0.095,538.4689864,112.575
2915,4703.196,1923.237,493.23589,0.16016,0.095,563.6660667,112.575
2916,4703.196,1924.237,494.23589,0.1036,0.095,526.0813005,112.575
2917,4703.196,1925.237,495.23589,0.084862,0.095,477.5321143,112.575
2918,4703.196,1926.237,496.23589,0.052101,0.095,513.0083383,112.575
2919,4703.196,1927.237,497.23589,0.014673,0.095,604.3082193,112.575
2920,4703.196,1928.237,498.23589,0,0.095,775.6272801,112.575
2921,4703.196,1929.237,499.23589,0,0.095,856.9115852,112.575
2922,4703.196,1930.237,500.23589,0,0.095,861.0232427,112.575
2923,4703.196,1931.237,501.23589,0,0.095,886.5366043,112.575
2924,4703.196,1932.237,502.23589,0,0.095,920.3259945,112.575
2925,4703.196,1933.237,503.23589,0,0.095,945.3122206,112.575
2926,4703.196,1934.237,504.23589,0,0.095,939.5664428,112.575
2927,4703.196,1935.237,505.23589,0,0.095,927.0733298,112.575
2928,4703.196,1936.237,506.23589,0,0.095,902.877807,112.575
2929,4703.196,1937.237,507.23589,0,0.095,893.600221,112.575
2930,4703.196,1938.237,508.23589,0,0.095,912.2608202,112.575
2931,4703.196,1939.237,509.23589,0,0.095,948.1587526,112.575
2932,4703.196,1940.237,510.23589,0,0.095,964.658096,112.575
2933,4703.196,1941.237,511.23589,0,0.095,843.9440501,112.575
2934,4703.196,1942.237,512.23589,0,0.095,746.5293965,112.575
2935,4703.196,1943.237,513.23589,0,0.095,668.0916234,112.575
2936,4703.196,1944.237,514.23589,0.062188,0.095,614.5346494,112.575
2937,4703.196,1945.237,515.23589,0.15426,0.095,595.1360603,112.575
2938,4703.196,1946.237,516.23589,0.16016,0.095,602.3578177,112.575
2939,4703.196,1947.237,517.23589,0.1036,0.095,635.6200722,112.575
2940,4703.196,1948.237,518.23589,0.084862,0.095,682.2715703,112.575
2941,4703.196,1949.237,519.23589,0,0.095,732.2967361,112.575
2942,4703.196,1950.237,520.23589,0,0.095,785.0630068,112.575
2943,4703.196,1951.237,521.23589,0.062188,0.095,856.700731,112.575
2944,4703.196,1952.237,522.23589,0.15426,0.095,946.3137781,112.575
2945,4703.196,1953.237,523.23589,0.16016,0.095,1054.113003,112.575
2946,4703.196,1954.237,524.23589,0.1036,0.095,1096.283848,112.575
2947,4703.196,1955.237,525.23589,0.084862,0.095,1105.034299,112.575
2948,4703.196,1956.237,526.23589,0.052101,0.095,1132.656203,112.575
2949,4703.196,1957.237,527.23589,0.014673,0.095,1156.430017,112.575
2950,4703.196,1958.237,528.23589,0,0.095,1167.025442,112.575
2951,4703.196,1959.237,529.23589,0,0.095,1172.349511,112.575
2952,4703.196,1960.237,530.23589,0,0.095,1152.054792,112.575
2953,4703.196,1961.237,531.23589,0,0.095,1140.299668,112.575
2954,4703.196,1962.237,532.23589,0,0.095,1135.819016,112.575
2955,4703.196,1963.237,533.23589,0,0.095,1129.756957,112.575
2956,4703.196,1964.237,534.23589,0,0.095,1089.325659,112.575
2957,4703.196,1965.237,535.23589,0,0.095,1017.793362,112.575
2958,4703.196,1966.237,536.23589,0,0.095,938.5121717,112.575
2959,4703.196,1967.237,537.23589,0,0.095,841.5719401,112.575
2960,4703.196,1968.237,538.23589,0,0.095,753.3821589,112.575
2961,4703.196,1969.237,539.23589,0,0.095,689.5460412,112.575
2962,4703.196,1970.237,540.23589,0,0.095,662.4512728,112.575
2963,4703.196,1971.237,541.23589,0,0.095,656.2837866,112.575
2964,4703.196,1972.237,542.23589,0,0.095,653.1736868,112.575
2965,4703.196,1973.237,543.23589,0,0.095,663.7691118,112.575
2966,4703.196,1974.237,544.23589,0.062188,0.095,697.189507,112.575
2967,4703.196,1975.237,545.23589,0.15426,0.095,755.1744199,112.575
2968,4703.196,1976.237,546.23589,0.16016,0.095,853.9069124,112.575
2969,4703.196,1977.237,547.23589,0.1036,0.095,1015.263111,112.575
2970,4703.196,1978.237,548.23589,0.084862,0.095,1078.044957,112.575
2971,4703.196,1979.237,549.23589,0,0.095,1092.119477,112.575
2972,4703.196,1980.237,550.23589,0,0.095,1107.195555,112.575
2973,4703.196,1981.237,551.23589,0.062188,0.095,1115.682437,112.575
2974,4703.196,1982.237,552.23589,0.15426,0.095,1105.877716,112.575
2975,4703.196,1983.237,553.23589,0.16016,0.095,1112.519624,112.575
2976,4703.196,1984.237,554.23589,0.1036,0.095,1123.747612,112.575
2977,4703.196,1985.237,555.23589,0.084862,0.095,1114.470025,112.575
2978,4703.196,1986.237,556.23589,0.052101,0.095,1125.170878,112.575
2979,4703.196,1987.237,557.23589,0.014673,0.095,1126.752284,112.575
2980,4703.196,1988.237,558.23589,0,0.095,1092.962894,112.575
2981,4703.196,1989.237,559.23589,0,0.095,993.2815576,112.575
2982,4703.196,1990.237,560.23589,0,0.095,849.3735465,112.575
2983,4703.196,1991.237,561.23589,0,0.095,701.5120187,112.575
2984,4703.196,1992.237,562.23589,0,0.095,573.7343561,112.575
2985,4703.196,1993.237,563.23589,0,0.095,476.9522652,112.575
2986,4703.196,1994.237,564.23589,0,0.095,405.4726817,112.575
2987,4703.196,1995.237,565.23589,0,0.095,368.2569103,112.575
2988,4703.196,1996.237,566.23589,0,0.095,400.1486124,112.575
2989,4703.196,1997.237,567.23589,0,0.095,374.6879643,112.575
2990,4703.196,1998.237,568.23589,0,0.095,397.460221,112.575
2991,4703.196,1999.237,569.23589,0,0.095,456.6048321,112.575
2992,4703.196,2000.237,570.23589,0,0.095,585.9639014,112.575
2993,4703.196,2001.237,571.23589,0,0.095,689.4933277,112.575
2994,4703.196,2002.237,572.23589,0,0.095,762.9760263,112.575
2995,4703.196,2003.237,573.23589,0,0.095,776.8924054,112.575
2996,4703.196,2004.237,574.23589,0.062188,0.095,822.7004866,112.575
2997,4703.196,2005.237,575.23589,0.15426,0.095,860.2852529,112.575
2998,4703.196,2006.237,576.23589,0.16016,0.095,870.8806778,112.575
2999,4703.196,2007.237,577.23589,0.1036,0.095,873.1473608,112.575
3000,4703.196,2008.237,578.23589,0.084862,0.095,841.9936485,112.575
3001,4703.196,1809.237,579.23589,0,0.095,846.9487229,112.575
3002,4703.196,1810.237,580.23589,0,0.095,849.5316872,112.575
3003,4703.196,1811.237,581.23589,0.062188,0.095,844.9983213,112.575
3004,4703.196,1812.237,582.23589,0.15426,0.095,825.5470187,112.575
3005,4703.196,1813.237,583.23589,0.16016,0.095,770.0923566,112.575
3006,4703.196,1814.237,584.23589,0.1036,0.095,648.6403209,112.575
3007,4703.196,1815.237,585.23589,0.084862,0.095,488.7073884,112.575
3008,4703.196,1816.237,586.23589,0.052101,0.095,350.5978687,112.575
3009,4703.196,1817.237,587.23589,0.014673,0.095,320.920136,112.575
3010,4703.196,1818.237,588.23589,0,0.095,284.96949,112.575
3011,4703.196,1819.237,589.23589,0,0.095,219.8155334,112.575
3012,4703.196,1820.237,590.23589,0,0.095,234.1536209,112.575
3013,4703.196,1821.237,591.23589,0,0.095,336.7342031,112.575
3014,4703.196,1822.237,592.23589,0,0.095,427.1379537,112.575
3015,4703.196,1823.237,593.23589,0,0.095,541.368232,112.575
3016,4703.196,1824.237,594.23589,0,0.095,645.4247939,112.575
3017,4703.196,1825.237,595.23589,0,0.095,789.3328049,112.575
3018,4703.196,1826.237,596.23589,0,0.095,843.4169146,112.575
3019,4703.196,1827.237,597.23589,0,0.095,885.5877603,112.575
3020,4703.196,1828.237,598.23589,0,0.095,954.9588015,112.575
3021,4703.196,1829.237,599.23589,0,0.095,1017.213513,112.575
3022,4703.196,1830.237,600.23589,0,0.095,1049.368782,112.575
3023,4703.196,1831.237,601.23589,0,0.095,1077.834103,112.575
3024,4703.196,1832.237,602.23589,0,0.095,1109.567665,112.575
3025,4703.196,1833.237,603.23589,0,0.095,1111.834348,112.575
3026,4703.196,1834.237,604.23589,0.062188,0.095,1097.390833,112.575
3027,4703.196,1835.237,605.23589,0.15426,0.095,1099.552089,112.575
3028,4703.196,1836.237,606.23589,0.16016,0.095,1062.283604,112.575
3029,4703.196,1837.237,607.23589,0.1036,0.095,998.5529133,112.575
3030,4703.196,1838.237,608.23589,0.084862,0.095,921.8546876,112.575
3031,4703.196,1839.237,609.23589,0,0.095,847.1068636,112.575
3032,4703.196,1840.237,610.23589,0,0.095,785.748283,112.575
3033,4703.196,1841.237,611.23589,0.062188,0.095,741.468895,112.575
3034,4703.196,1842.237,612.23589,0.15426,0.095,717.1679452,112.575
3035,4703.196,1843.237,613.23589,0.16016,0.095,708.8919167,112.575
3036,4703.196,1844.237,614.23589,0.1036,0.095,713.3198555,112.575
3037,4703.196,1845.237,615.23589,0.084862,0.095,741.2580408,112.575
3038,4703.196,1846.237,616.23589,0.052101,0.095,792.0211963,112.575
3039,4703.196,1847.237,617.23589,0.014673,0.095,859.072841,112.575
3040,4703.196,1848.237,618.23589,0,0.095,941.8858393,112.575
3041,4703.196,1849.237,619.23589,0,0.095,1042.779588,112.575
3042,4703.196,1850.237,620.23589,0,0.095,1074.196868,112.575
3043,4703.196,1851.237,621.23589,0,0.095,1076.358124,112.575
3044,4703.196,1852.237,622.23589,0,0.095,1078.572093,112.575
3045,4703.196,1853.237,623.23589,0,0.095,1076.568978,112.575
3046,4703.196,1854.237,624.23589,0,0.095,1084.89772,112.575
3047,4703.196,1855.237,625.23589,0,0.095,1087.691538,112.575
3048,4703.196,1856.237,626.23589,0,0.095,1100.500933,112.575
3049,4703.196,1857.237,627.23589,0,0.095,1125.961581,112.575
3050,4703.196,1858.237,628.23589,0,0.095,1164.864186,112.575
3051,4703.196,1859.237,629.23589,0,0.095,1184.157348,112.575
3052,4703.196,1860.237,630.23589,0,0.095,1130.758515,112.575
3053,4703.196,1861.237,631.23589,0,0.095,1040.723759,112.575
3054,4703.196,1862.237,632.23589,0,0.095,976.3605057,112.575
3055,4703.196,1863.237,633.23589,0,0.095,911.8918253,112.575
3056,4703.196,1864.237,634.23589,0.062188,0.095,852.9053548,112.575
3057,4703.196,1865.237,635.23589,0.15426,0.095,808.8895346,112.575
3058,4703.196,1866.237,636.23589,0.16016,0.095,782.3219018,112.575
3059,4703.196,1867.237,637.23589,0.1036,0.095,768.4055227,112.575
3060,4703.196,1868.237,638.23589,0.084862,0.095,768.5109498,112.575
3061,4703.196,1869.237,639.23589,0,0.095,784.4304441,112.575
3062,4703.196,1870.237,640.23589,0,0.095,814.2663175,112.575
3063,4703.196,1871.237,641.23589,0.062188,0.095,863.0263578,112.575
3064,4703.196,1872.237,642.23589,0.15426,0.095,934.3478007,112.575
3065,4703.196,1873.237,643.23589,0.16016,0.095,1059.70064,112.575
3066,4703.196,1874.237,644.23589,0.1036,0.095,1116.631281,112.575
3067,4703.196,1875.237,645.23589,0.084862,0.095,1155.217605,112.575
3068,4703.196,1876.237,646.23589,0.052101,0.095,1181.416243,112.575
3069,4703.196,1877.237,647.23589,0.014673,0.095,1191.326392,112.575
3070,4703.196,1878.237,648.23589,0,0.095,1204.504781,112.575
3071,4703.196,1879.237,649.23589,0,0.095,1208.616439,112.575
3072,4703.196,1880.237,650.23589,0,0.095,1198.969858,112.575
3073,4703.196,1881.237,651.23589,0,0.095,1189.112422,112.575
3074,4703.196,1882.237,652.23589,0,0.095,1193.382221,112.575
3075,4703.196,1883.237,653.23589,0,0.095,1206.297042,112.575
3076,4703.196,1884.237,654.23589,0,0.095,1184.368202,112.575
3077,4703.196,1885.237,655.23589,0,0.095,1110.411082,112.575
3078,4703.196,1886.237,656.23589,0,0.095,1008.041354,112.575
3079,4703.196,1887.237,657.23589,0,0.095,914.9492116,112.575
3080,4703.196,1888.237,658.23589,0,0.095,845.2091755,112.575
3081,4703.196,1889.237,659.23589,0,0.095,793.2863217,112.575
3082,4703.196,1890.237,660.23589,0,0.095,755.279847,112.575
3083,4703.196,1891.237,661.23589,0,0.095,748.2689439,112.575
3084,4703.196,1892.237,662.23589,0,0.095,776.3125563,112.575
3085,4703.196,1893.237,663.23589,0,0.095,828.3935508,112.575
3086,4703.196,1894.237,664.23589,0.062188,0.095,884.1117807,112.575
3087,4703.196,1895.237,665.23589,0.15426,0.095,939.1447344,112.575
3088,4703.196,1896.237,666.23589,0.16016,0.095,1003.718842,112.575
3089,4703.196,1897.237,667.23589,0.1036,0.095,1094.913296,112.575
3090,4703.196,1898.237,668.23589,0.084862,0.095,1134.975599,112.575
3091,4703.196,1899.237,669.23589,0,0.095,1168.659562,112.575
3092,4703.196,1900.237,670.23589,0,0.095,1194.278351,112.575
3093,4703.196,1901.237,671.23589,0.062188,0.095,1216.101764,112.575
3094,4703.196,1902.237,672.23589,0.15426,0.095,1242.827537,112.575
3095,4703.196,1903.237,673.23589,0.16016,0.095,1243.934522,112.575
3096,4703.196,1904.237,674.23589,0.1036,0.095,1228.015028,112.575
3097,4703.196,1905.237,675.23589,0.084862,0.095,1212.04282,112.575
3098,4703.196,1906.237,676.23589,0.052101,0.095,1216.734326,112.575
3099,4703.196,1907.237,677.23589,0.014673,0.095,1218.579301,112.575
3100,4703.196,1908.237,678.23589,0,0.095,1191.7481,112.575
3101,4703.196,1909.237,679.23589,0,0.095,1083.158173,112.575
3102,4703.196,1910.237,680.23589,0,0.095,983.6876902,112.575
3103,4703.196,1911.237,681.23589,0,0.095,900.0312749,112.575
3104,4703.196,1912.237,682.23589,0,0.095,830.4493795,112.575
3105,4703.196,1913.237,683.23589,0,0.095,777.5249681,112.575
3106,4703.196,1914.237,684.23589,0,0.095,744.684422,112.575
3107,4703.196,1915.237,685.23589,0,0.095,732.8238716,112.575
3108,4703.196,1916.237,686.23589,0,0.095,742.8394475,112.575
3109,4703.196,1917.237,687.23589,0,0.095,774.678436,112.575
3110,4703.196,1918.237,688.23589,0,0.095,830.1858117,112.575
3111,4703.196,1919.237,689.23589,0,0.095,899.1351445,112.575
3112,4703.196,1920.237,690.23589,0,0.095,975.4643752,112.575
3113,4703.196,1921.237,691.23589,0,0.095,1080.733349,112.575
3114,4703.196,1922.237,692.23589,0,0.095,1140.510523,112.575
3115,4703.196,1923.237,693.23589,0,0.095,1171.664235,112.575
3116,4703.196,1924.237,694.23589,0.062188,0.095,1202.501666,112.575
3117,4703.196,1925.237,695.23589,0.15426,0.095,1217.577743,112.575
3118,4703.196,1926.237,696.23589,0.16016,0.095,1219.370004,112.575
3119,4703.196,1927.237,697.23589,0.1036,0.095,1213.307945,112.575
3120,4703.196,1928.237,698.23589,0.084862,0.095,1210.461413,112.575
3121,4703.196,1929.237,699.23589,0,0.095,1225.115782,112.575
3122,4703.196,1930.237,700.23589,0,0.095,1247.571757,112.575
3123,4703.196,1931.237,701.23589,0.062188,0.095,1254.371806,112.575
3124,4703.196,1932.237,702.23589,0.15426,0.095,1175.723179,112.575
3125,4703.196,1933.237,703.23589,0.16016,0.095,1049.368782,112.575
3126,4703.196,1934.237,704.23589,0.1036,0.095,924.0159435,112.575
3127,4703.196,1935.237,705.23589,0.084862,0.095,808.8368211,112.575
3128,4703.196,1936.237,706.23589,0.052101,0.095,703.3042796,112.575
