timestep,demand_water,demand_f,wastewater,temperature,demand_electricity
1867,489.23589,0.084862,0.095,11.72,49.71
1868,490.23589,0.052101,0.095,11.415,49.71
1869,491.23589,0.014673,0.095,11.132,49.71
1870,492.23589,0,0.095,11.023,49.71
1871,493.23589,0,0.095,11.602,49.71
1872,494.23589,0,0.095,11.289,49.71
1873,495.23589,0,0.095,11.194,49.71
1874,496.23589,0,0.095,11.109,49.71
1875,497.23589,0,0.095,10.948,49.71
1876,498.23589,0,0.095,10.706,49.71
1877,499.23589,0,0.095,11.736,49.71
1878,500.23589,0,0.095,14.192,49.71
1879,501.23589,0,0.095,16.586,49.71
1880,502.23589,0,0.095,18.354,49.71
1881,503.23589,0,0.095,19.615,49.71
1882,504.23589,0,0.095,20.474,49.71
1883,505.23589,0,0.095,20.952,49.71
1884,506.23589,0,0.095,21.066,49.71
1885,507.23589,0,0.095,20.714,49.71
1886,508.23589,0.062188,0.095,19.963,49.71
1887,509.23589,0.15426,0.095,18.368,49.71
1888,510.23589,0.16016,0.095,15.072,49.71
1889,511.23589,0.1036,0.095,13.729,49.71
1890,512.23589,0.084862,0.095,13.38,49.71
1891,513.23589,0,0.095,13.05,49.71
1892,514.23589,0,0.095,13.042,49.71
1893,515.23589,0.062188,0.095,13.443,49.71
1894,516.23589,0.15426,0.095,12.805,49.71
1895,517.23589,0.16016,0.095,12.163,49.71
1896,518.23589,0.1036,0.095,11.636,49.71
1897,519.23589,0.084862,0.095,11.181,49.71
1898,520.23589,0.052101,0.095,10.808,49.71
1899,521.23589,0.014673,0.095,10.454,49.71
1900,522.23589,0,0.095,10.097,49.71
1901,523.23589,0,0.095,11.165,49.71
1902,524.23589,0,0.095,13.399,49.71
1903,525.23589,0,0.095,15.559,49.71
1904,526.23589,0,0.095,17.371,49.71
1905,527.23589,0,0.095,18.779,49.71
1906,528.23589,0,0.095,19.803,49.71
1907,529.23589,0,0.095,20.382,49.71
1908,530.23589,0,0.095,20.446,49.71
1909,531.23589,0,0.095,19.993,49.71
1910,532.23589,0,0.095,19.189,49.71
1911,533.23589,0,0.095,17.644,49.71
1912,534.23589,0,0.095,15.165,49.71
1913,535.23589,0,0.095,13.825,49.71
1914,536.23589,0,0.095,13.323,49.71
1915,537.23589,0,0.095,12.699,49.71
1916,538.23589,0.062188,0.095,12.337,49.71
1917,539.23589,0.15426,0.095,12.042,49.71
1918,540.23589,0.16016,0.095,11.975,49.71
1919,541.23589,0.1036,0.095,11.957,49.71
1920,542.23589,0.084862,0.095,11.738,49.71
1921,543.23589,0,0.095,11.365,49.71
1922,544.23589,0,0.095,11.098,49.71
1923,545.23589,0.062188,0.095,10.858,49.71
1924,546.23589,0.15426,0.095,10.585,49.71
1925,547.23589,0.16016,0.095,11.669,49.71
1926,548.23589,0.1036,0.095,13.958,49.71
1927,549.23589,0.084862,0.095,16.181,49.71
1928,550.23589,0.052101,0.095,17.943,49.71
1929,551.23589,0.014673,0.095,19.155,49.71
1930,552.23589,0,0.095,19.978,49.71
1931,553.23589,0,0.095,20.442,49.71
1932,554.23589,0,0.095,20.497,49.71
1933,555.23589,0,0.095,20.019,49.71
1934,556.23589,0,0.095,19.328,49.71
1935,557.23589,0,0.095,17.848,49.71
1936,558.23589,0,0.095,15.009,49.71
1937,559.23589,0,0.095,13.415,49.71
1938,560.23589,0,0.095,12.7,49.71
1939,561.23589,0,0.095,12.435,49.71
1940,562.23589,0,0.095,12.329,49.71
1941,563.23589,0,0.095,12.082,49.71
1942,564.23589,0,0.095,12.064,49.71
1943,565.23589,0,0.095,12.349,49.71
1944,566.23589,0,0.095,12.21,49.71
1945,567.23589,0,0.095,11.963,49.71
1946,568.23589,0.062188,0.095,11.753,49.71
1947,569.23589,0.15426,0.095,11.691,49.71
1948,570.23589,0.16016,0.095,11.648,49.71
1949,571.23589,0.1036,0.095,12.729,49.71
1950,572.23589,0.084862,0.095,15.066,49.71
1951,573.23589,0,0.095,17.349,49.71
1952,574.23589,0,0.095,18.783,49.71
1953,575.23589,0.062188,0.095,19.781,49.71
1954,576.23589,0.15426,0.095,20.37,49.71
1955,577.23589,0.16016,0.095,20.49,49.71
1956,578.23589,0.1036,0.095,20.25,49.71
1957,579.23589,0.084862,0.095,19.721,49.71
1958,580.23589,0.052101,0.095,18.773,49.71
1959,581.23589,0.014673,0.095,17.394,49.71
1960,582.23589,0,0.095,15.003,49.71
1961,583.23589,0,0.095,13.277,49.71
1962,584.23589,0,0.095,12.903,49.71
1963,585.23589,0,0.095,12.832,49.71
1964,586.23589,0,0.095,12.871,49.71
1965,587.23589,0,0.095,12.805,49.71
1966,588.23589,0,0.095,12.295,49.71
1967,589.23589,0,0.095,12.02,49.71
1968,590.23589,0,0.095,11.913,49.71
1969,591.23589,0,0.095,12.017,49.71
1970,592.23589,0,0.095,12.064,49.71
1971,593.23589,0,0.095,11.648,49.71
1972,594.23589,0,0.095,11.401,49.71
1973,595.23589,0,0.095,12.746,49.71
1974,596.23589,0,0.095,14.503,49.71
1975,597.23589,0,0.095,16.129,49.71
1976,598.23589,0.062188,0.095,17.189,49.71
1977,599.23589,0.15426,0.095,17.349,49.71
1978,600.23589,0.16016,0.095,16.635,49.71
1979,601.23589,0.1036,0.095,16.064,49.71
1980,602.23589,0.084862,0.095,15.469,49.71
1981,603.23589,0,0.095,14.941,49.71
1982,604.23589,0,0.095,14.551,49.71
1983,605.23589,0.062188,0.095,14.077,49.71
1984,606.23589,0.15426,0.095,12.509,49.71
1985,607.23589,0.16016,0.095,11.206,49.71
1986,608.23589,0.1036,0.095,10.823,49.71
1987,609.23589,0.084862,0.095,10.598,49.71
1988,610.23589,0.052101,0.095,10.304,49.71
1989,611.23589,0.014673,0.095,9.891,49.71
1990,612.23589,0,0.095,9.78,49.71
1991,613.23589,0,0.095,10.02,49.71
1992,614.23589,0,0.095,10.198,49.71
1993,615.23589,0,0.095,10.036,49.71
1994,616.23589,0,0.095,9.838,49.71
1995,617.23589,0,0.095,9.732,49.71
1996,618.23589,0,0.095,9.72,49.71
1997,619.23589,0,0.095,10.127,49.71
1998,620.23589,0,0.095,11.119,49.71
1999,621.23589,0,0.095,11.316,49.71
2000,622.23589,0,0.095,11.805,49.71
2001,623.23589,0,0.095,12.183,49.71
2002,624.23589,0,0.095,12.279,49.71
2003,625.23589,0,0.095,12.931,49.71
2004,626.23589,0,0.095,13.311,49.71
2005,627.23589,0,0.095,13.065,49.71
2006,628.23589,0.062188,0.095,12.693,49.71
2007,629.23589,0.15426,0.095,12.091,49.71
2008,630.23589,0.16016,0.095,10.683,49.71
2009,631.23589,0.1036,0.095,9.747,49.71
2010,632.23589,0.084862,0.095,9.592,49.71
2011,633.23589,0,0.095,8.681,49.71
2012,634.23589,0,0.095,8.055,49.71
2013,635.23589,0.062188,0.095,7.791,49.71
2014,636.23589,0.15426,0.095,7.573,49.71
2015,637.23589,0.16016,0.095,7.382,49.71
2016,638.23589,0.1036,0.095,7.379,49.71
2017,639.23589,0.084862,0.095,7.61,49.71
2018,640.23589,0.052101,0.095,8.104,49.71
2019,641.23589,0.014673,0.095,8.499,49.71
2020,642.23589,0,0.095,8.772,49.71
2021,643.23589,0,0.095,10.019,49.71
2022,644.23589,0,0.095,11.653,49.71
2023,645.23589,0,0.095,13.14,49.71
2024,646.23589,0,0.095,14.328,49.71
2025,647.23589,0,0.095,15.168,49.71
2026,648.23589,0,0.095,15.698,49.71
2027,649.23589,0,0.095,16.137,49.71
2028,650.23589,0,0.095,16.055,49.71
2029,651.23589,0,0.095,15.53,49.71
2030,652.23589,0,0.095,14.702,49.71
2031,653.23589,0,0.095,13.499,49.71
2032,654.23589,0,0.095,11.756,49.71
2033,655.23589,0,0.095,9.927,49.71
2034,656.23589,0,0.095,9.898,49.71
2035,657.23589,0,0.095,10.193,49.71
2036,658.23589,0.062188,0.095,10.227,49.71
2037,659.23589,0.15426,0.095,10.058,49.71
2038,660.23589,0.16016,0.095,9.722,49.71
2039,661.23589,0.1036,0.095,9.406,49.71
2040,662.23589,0.084862,0.095,9.244,49.71
2041,663.23589,0,0.095,9.349,49.71
2042,664.23589,0,0.095,9.374,49.71
2043,665.23589,0.062188,0.095,9.334,49.71
2044,666.23589,0.15426,0.095,9.215,49.71
2045,667.23589,0.16016,0.095,10.583,49.71
2046,668.23589,0.1036,0.095,11.998,49.71
2047,669.23589,0.084862,0.095,13.513,49.71
2048,670.23589,0.052101,0.095,14.875,49.71
2049,671.23589,0.014673,0.095,15.752,49.71
2050,672.23589,0,0.095,16.23,49.71
2051,673.23589,0,0.095,16.424,49.71
2052,674.23589,0,0.095,16.238,49.71
2053,675.23589,0,0.095,15.769,49.71
2054,676.23589,0,0.095,15.075,49.71
2055,677.23589,0,0.095,14.213,49.71
2056,678.23589,0,0.095,12.771,49.71
2057,679.23589,0,0.095,11.701,49.71
2058,680.23589,0,0.095,10.965,49.71
2059,681.23589,0,0.095,10.745,49.71
2060,682.23589,0,0.095,10.762,49.71
2061,683.23589,0,0.095,10.76,49.71
2062,684.23589,0,0.095,10.801,49.71
2063,685.23589,0,0.095,10.79,49.71
2064,686.23589,0,0.095,10.754,49.71
2065,687.23589,0,0.095,11.282,49.71
2066,688.23589,0.062188,0.095,11.369,49.71
2067,689.23589,0.15426,0.095,11.031,49.71
2068,690.23589,0.16016,0.095,10.947,49.71
2069,691.23589,0.1036,0.095,12.018,49.71
2070,692.23589,0.084862,0.095,12.94,49.71
2071,693.23589,0,0.095,14.455,49.71
2072,694.23589,0,0.095,16.098,49.71
2073,695.23589,0.062188,0.095,17.18,49.71
2074,696.23589,0.15426,0.095,17.768,49.71
2075,697.23589,0.16016,0.095,17.943,49.71
2076,698.23589,0.1036,0.095,17.33,49.71
2077,699.23589,0.084862,0.095,16.506,49.71
2078,700.23589,0.052101,0.095,15.903,49.71
2079,701.23589,0.014673,0.095,15.003,49.71
2080,702.23589,0,0.095,13.222,49.71
2081,703.23589,0,0.095,12.325,49.71
2082,704.23589,0,0.095,12.16,49.71
2083,705.23589,0,0.095,11.729,49.71
2084,706.23589,0,0.095,11.216,49.71
2085,707.23589,0,0.095,10.835,49.71
2086,708.23589,0,0.095,10.677,49.71
2087,709.23589,0,0.095,11.078,49.71
2088,710.23589,0,0.095,11.463,49.71
2089,711.23589,0,0.095,11.353,49.71
2090,712.23589,0,0.095,11.113,49.71
2091,713.23589,0,0.095,11.46,49.71
2092,50.3267,0,0.095,10.677,49.71
2093,51.3267,0,0.095,10.675,49.71
2094,52.3267,0,0.095,11.555,49.71
2095,53.3267,0,0.095,12.945,49.71
2096,54.3267,0.062188,0.095,13.629,49.71
2097,55.3267,0.15426,0.095,16.746,49.71
2098,56.3267,0.16016,0.095,18.458,49.71
2099,57.3267,0.1036,0.095,18.1,49.71
2100,58.3267,0.084862,0.095,17.832,49.71
2101,59.3267,0,0.095,18.589,49.71
2102,60.3267,0,0.095,18.606,49.71
2103,61.3267,0.062188,0.095,17.546,49.71
2104,62.3267,0.15426,0.095,14.989,49.71
2105,63.3267,0.16016,0.095,13.848,49.71
2106,64.3267,0.1036,0.095,13.673,49.71
2107,65.3267,0.084862,0.095,13.569,49.71
2108,66.3267,0.052101,0.095,13.695,49.71
2109,67.3267,0.014673,0.095,13.457,49.71
2110,68.3267,0,0.095,13.071,49.71
2111,69.3267,0,0.095,12.606,49.71
2112,70.3267,0,0.095,12.325,49.71
2113,71.3267,0,0.095,11.983,49.71
2114,72.3267,0,0.095,12.038,49.71
2115,73.3267,0,0.095,11.87,49.71
2116,74.3267,0,0.095,11.577,49.71
2117,75.3267,0,0.095,12.659,49.71
2118,76.3267,0,0.095,14.624,49.71
2119,77.3267,0,0.095,15.753,49.71
2120,78.3267,0,0.095,16.395,49.71
2121,79.3267,0,0.095,16.23,49.71
2122,80.3267,0,0.095,15.906,49.71
2123,81.3267,0,0.095,15.596,49.71
2124,82.3267,0,0.095,15.194,49.71
2125,83.3267,0,0.095,14.419,49.71
2126,84.3267,0.062188,0.095,13.483,49.71
2127,85.3267,0.15426,0.095,12.745,49.71
2128,86.3267,0.16016,0.095,12.389,49.71
2129,87.3267,0.1036,0.095,12.416,49.71
2130,88.3267,0.084862,0.095,12.391,49.71
2131,89.3267,0,0.095,12.186,49.71
2132,90.3267,0,0.095,11.918,49.71
2133,91.3267,0.062188,0.095,11.636,49.71
2134,92.3267,0.15426,0.095,11.426,49.71
2135,93.3267,0.16016,0.095,11.466,49.71
2136,94.3267,0.1036,0.095,11.569,49.71
2137,95.3267,0.084862,0.095,11.705,49.71
2138,96.3267,0.052101,0.095,11.801,49.71
2139,97.3267,0.014673,0.095,11.646,49.71
2140,98.3267,0,0.095,11.418,49.71
2141,99.3267,0,0.095,11.472,49.71
2142,100.3267,0,0.095,11.854,49.71
2143,101.3267,0,0.095,11.994,49.71
2144,102.3267,0,0.095,12.162,49.71
2145,103.3267,0,0.095,12.288,49.71
2146,104.3267,0,0.095,12.26,49.71
2147,105.3267,0,0.095,11.956,49.71
2148,106.3267,0,0.095,11.507,49.71
2149,107.3267,0,0.095,11.241,49.71
2150,108.3267,0,0.095,10.975,49.71
2151,109.3267,0,0.095,10.821,49.71
2152,110.3267,0,0.095,10.469,49.71
2153,111.3267,0,0.095,10.005,49.71
2154,112.3267,0,0.095,9.849,49.71
2155,113.3267,0,0.095,9.936,49.71
2156,114.3267,0.062188,0.095,9.895,49.71
2157,115.3267,0.15426,0.095,9.818,49.71
2158,116.3267,0.16016,0.095,9.841,49.71
2159,117.3267,0.1036,0.095,9.908,49.71
2160,118.3267,0.084862,0.095,10.036,49.71
2161,119.3267,0,0.095,10.141,50.12
2162,120.3267,0,0.095,10.184,50.12
2163,121.3267,0.062188,0.095,10.347,50.12
2164,122.3267,0.15426,0.095,10.534,50.12
2165,123.3267,0.16016,0.095,10.975,50.12
2166,124.3267,0.1036,0.095,11.502,50.12
2167,125.3267,0.084862,0.095,12.174,50.12
2168,126.3267,0.052101,0.095,12.831,50.12
2169,127.3267,0.014673,0.095,12.911,50.12
2170,128.3267,0,0.095,12.911,50.12
2171,129.3267,0,0.095,12.959,50.12
2172,130.3267,0,0.095,12.888,50.12
2173,131.3267,0,0.095,12.753,50.12
2174,132.3267,0,0.095,12.558,50.12
2175,133.3267,0,0.095,12.191,50.12
2176,134.3267,0,0.095,11.494,50.12
2177,135.3267,0,0.095,10.51,50.12
2178,136.3267,0,0.095,10.283,50.12
2179,137.3267,0,0.095,10.241,50.12
2180,138.3267,0,0.095,10.134,50.12
2181,139.3267,0,0.095,10.025,50.12
2182,140.3267,0,0.095,10.044,50.12
2183,141.3267,0,0.095,9.944,50.12
2184,142.3267,0,0.095,9.699,50.12
2185,143.3267,0,0.095,9.734,50.12
2186,144.3267,0.062188,0.095,9.75,50.12
2187,145.3267,0.15426,0.095,9.651,50.12
2188,146.3267,0.16016,0.095,9.89,50.12
2189,147.3267,0.1036,0.095,10.364,50.12
2190,148.3267,0.084862,0.095,10.933,50.12
2191,149.3267,0,0.095,12.407,50.12
2192,150.3267,0,0.095,13.906,50.12
2193,151.3267,0.062188,0.095,14.797,50.12
2194,152.3267,0.15426,0.095,15.503,50.12
2195,153.3267,0.16016,0.095,15.819,50.12
2196,154.3267,0.1036,0.095,15.806,50.12
2197,155.3267,0.084862,0.095,15.454,50.12
2198,156.3267,0.052101,0.095,14.89,50.12
2199,157.3267,0.014673,0.095,14.119,50.12
2200,158.3267,0,0.095,12.295,50.12
2201,159.3267,0,0.095,10.972,50.12
2202,160.3267,0,0.095,11.023,50.12
2203,161.3267,0,0.095,10.782,50.12
2204,162.3267,0,0.095,10.391,50.12
2205,163.3267,0,0.095,10.001,50.12
2206,164.3267,0,0.095,9.753,50.12
2207,165.3267,0,0.095,9.572,50.12
2208,166.3267,0,0.095,9.28,50.12
2209,167.3267,0,0.095,8.858,50.12
2210,168.3267,0,0.095,8.487,50.12
2211,169.3267,0,0.095,7.999,50.12
2212,170.3267,0,0.095,7.622,50.12
2213,171.3267,0,0.095,10.067,50.12
2214,172.3267,0,0.095,12.523,50.12
2215,173.3267,0,0.095,14.598,50.12
2216,174.3267,0.062188,0.095,16.016,50.12
2217,175.3267,0.15426,0.095,17.011,50.12
2218,176.3267,0.16016,0.095,17.666,50.12
2219,177.3267,0.1036,0.095,18.064,50.12
2220,178.3267,0.084862,0.095,18.075,50.12
2221,179.3267,0,0.095,17.832,50.12
2222,180.3267,0,0.095,17.252,50.12
2223,181.3267,0.062188,0.095,16.168,50.12
2224,182.3267,0.15426,0.095,13.429,50.12
2225,183.3267,0.16016,0.095,11.344,50.12
2226,184.3267,0.1036,0.095,10.739,50.12
2227,185.3267,0.084862,0.095,10.407,50.12
2228,186.3267,0.052101,0.095,10.425,50.12
2229,187.3267,0.014673,0.095,10.622,50.12
2230,188.3267,0,0.095,10.671,50.12
2231,189.3267,0,0.095,10.587,50.12
2232,190.3267,0,0.095,10.367,50.12
2233,191.3267,0,0.095,10.092,50.12
2234,192.3267,0,0.095,9.916,50.12
2235,193.3267,0,0.095,9.729,50.12
2236,194.3267,0,0.095,9.708,50.12
2237,195.3267,0,0.095,11.828,50.12
2238,196.3267,0,0.095,14.267,50.12
2239,197.3267,0,0.095,16.61,50.12
2240,198.3267,0,0.095,18.243,50.12
2241,58.2893,0,0.095,19.16,50.12
2242,59.2893,0,0.095,19.675,50.12
2243,60.2893,0,0.095,19.931,50.12
2244,61.2893,0,0.095,19.865,50.12
2245,62.2893,0,0.095,19.522,50.12
2246,63.2893,0.062188,0.095,18.842,50.12
2247,64.2893,0.15426,0.095,17.203,50.12
2248,65.2893,0.16016,0.095,15.022,50.12
2249,66.2893,0.1036,0.095,13.96,50.12
2250,67.2893,0.084862,0.095,13.562,50.12
2251,68.2893,0,0.095,13.383,50.12
2252,69.2893,0,0.095,13.242,50.12
2253,70.2893,0.062188,0.095,13.047,50.12
2254,71.2893,0.15426,0.095,12.896,50.12
2255,72.2893,0.16016,0.095,12.631,50.12
2256,73.2893,0.1036,0.095,12.41,50.12
2257,74.2893,0.084862,0.095,12.131,50.12
2258,75.2893,0.052101,0.095,11.642,50.12
2259,76.2893,0.014673,0.095,11.249,50.12
2260,77.2893,0,0.095,11.14,50.12
2261,78.2893,0,0.095,12.894,50.12
2262,79.2893,0,0.095,15.411,50.12
2263,80.2893,0,0.095,16.465,50.12
2264,81.2893,0,0.095,17.531,50.12
2265,82.2893,0,0.095,18.23,50.12
2266,83.2893,0,0.095,18.515,50.12
2267,84.2893,0,0.095,18.45,50.12
2268,85.2893,0,0.095,18.221,50.12
2269,86.2893,0,0.095,17.84,50.12
2270,87.2893,0,0.095,17.187,50.12
2271,88.2893,0,0.095,16.172,50.12
2272,89.2893,0,0.095,14.363,50.12
2273,90.2893,0,0.095,12.738,50.12
2274,91.2893,0,0.095,12.328,50.12
2275,92.2893,0,0.095,11.992,50.12
2276,93.2893,0.062188,0.095,11.849,50.12
2277,94.2893,0.15426,0.095,11.53,50.12
2278,95.2893,0.16016,0.095,11.417,50.12
2279,96.2893,0.1036,0.095,10.982,50.12
2280,97.2893,0.084862,0.095,10.59,50.12
2281,98.2893,0,0.095,10.002,50.12
2282,99.2893,0,0.095,9.524,50.12
2283,100.2893,0.062188,0.095,9.286,50.12
2284,101.2893,0.15426,0.095,9.641,50.12
2285,102.2893,0.16016,0.095,11.187,50.12
2286,103.2893,0.1036,0.095,12.986,50.12
2287,104.2893,0.084862,0.095,15.496,50.12
2288,105.2893,0.052101,0.095,17.623,50.12
2289,106.2893,0.014673,0.095,19.06,50.12
2290,107.2893,0,0.095,19.229,50.12
2291,108.2893,0,0.095,18.943,50.12
2292,109.2893,0,0.095,18.585,50.12
2293,110.2893,0,0.095,18.361,50.12
2294,111.2893,0,0.095,17.516,50.12
2295,112.2893,0,0.095,16.733,50.12
2296,113.2893,0,0.095,15.166,50.12
2297,114.2893,0,0.095,14.186,50.12
2298,115.2893,0,0.095,14.168,50.12
2299,116.2893,0,0.095,14.276,50.12
2300,117.2893,0,0.095,15.041,50.12
2301,118.2893,0,0.095,13.705,50.12
2302,119.2893,0,0.095,13.021,50.12
2303,120.2893,0,0.095,13.358,50.12
2304,121.2893,0,0.095,13.397,50.12
2305,122.2893,0,0.095,13.44,50.12
2306,123.2893,0.062188,0.095,13.827,50.12
2307,124.2893,0.15426,0.095,13.704,50.12
2308,125.2893,0.16016,0.095,13.576,50.12
2309,126.2893,0.1036,0.095,14.89,50.12
2310,127.2893,0.084862,0.095,17.064,50.12
2311,128.2893,0,0.095,19.707,50.12
2312,129.2893,0,0.095,21.496,50.12
2313,130.2893,0.062188,0.095,22.406,50.12
2314,131.2893,0.15426,0.095,22.905,50.12
2315,132.2893,0.16016,0.095,23.067,50.12
2316,133.2893,0.1036,0.095,22.935,50.12
2317,134.2893,0.084862,0.095,22.539,50.12
2318,135.2893,0.052101,0.095,21.8,50.12
2319,136.2893,0.014673,0.095,20.489,50.12
2320,137.2893,0,0.095,18.015,50.12
2321,138.2893,0,0.095,17.122,50.12
2322,139.2893,0,0.095,17.378,50.12
2323,140.2893,0,0.095,17.245,50.12
2324,141.2893,0,0.095,16.815,50.12
2325,142.2893,0,0.095,16.462,50.12
2326,143.2893,0,0.095,15.934,50.12
2327,144.2893,0,0.095,15.745,50.12
2328,145.2893,0,0.095,15.879,50.12
2329,146.2893,0,0.095,15.483,50.12
2330,147.2893,0,0.095,14.801,50.12
2331,148.2893,0,0.095,14.255,50.12
2332,149.2893,0,0.095,14.002,50.12
2333,150.2893,0,0.095,15.305,50.12
2334,151.2893,0,0.095,17.82,50.12
2335,152.2893,0,0.095,20.002,50.12
2336,153.2893,0.062188,0.095,21.217,50.12
2337,154.2893,0.15426,0.095,22.02,50.12
2338,155.2893,0.16016,0.095,22.507,50.12
2339,156.2893,0.1036,0.095,22.625,50.12
2340,157.2893,0.084862,0.095,22.335,50.12
2341,158.2893,0,0.095,21.651,50.12
2342,159.2893,0,0.095,20.645,50.12
2343,160.2893,0.062188,0.095,19.322,50.12
2344,161.2893,0.15426,0.095,16.743,50.12
2345,162.2893,0.16016,0.095,14.593,50.12
2346,163.2893,0.1036,0.095,14.296,50.12
2347,164.2893,0.084862,0.095,14.208,50.12
2348,165.2893,0.052101,0.095,14.19,50.12
2349,166.2893,0.014673,0.095,13.875,50.12
2350,167.2893,0,0.095,13.347,50.12
2351,168.2893,0,0.095,12.639,50.12
2352,169.2893,0,0.095,11.882,50.12
2353,170.2893,0,0.095,11.074,50.12
2354,171.2893,0,0.095,10.457,50.12
2355,172.2893,0,0.095,10.077,50.12
2356,173.2893,0,0.095,10.259,50.12
2357,174.2893,0,0.095,12.979,50.12
2358,175.2893,0,0.095,15.471,50.12
2359,176.2893,0,0.095,18.051,50.12
2360,177.2893,0,0.095,19.729,50.12
2361,178.2893,0,0.095,21.124,50.12
2362,179.2893,0,0.095,22.199,50.12
2363,180.2893,0,0.095,22.748,50.12
2364,181.2893,0,0.095,22.712,50.12
2365,182.2893,0,0.095,22.157,50.12
2366,183.2893,0.062188,0.095,21.079,50.12
2367,184.2893,0.15426,0.095,19.329,50.12
2368,185.2893,0.16016,0.095,16.807,50.12
2369,186.2893,0.1036,0.095,14.759,50.12
2370,187.2893,0.084862,0.095,13.938,50.12
2371,188.2893,0,0.095,13.505,50.12
2372,189.2893,0,0.095,13.333,50.12
2373,190.2893,0.062188,0.095,12.86,50.12
2374,191.2893,0.15426,0.095,12.392,50.12
2375,192.2893,0.16016,0.095,11.994,50.12
2376,193.2893,0.1036,0.095,11.462,50.12
2377,194.2893,0.084862,0.095,10.989,50.12
2378,195.2893,0.052101,0.095,10.62,50.12
2379,196.2893,0.014673,0.095,10.402,50.12
2380,197.2893,0,0.095,10.584,50.12
2381,198.2893,0,0.095,12.493,50.12
2382,199.2893,0,0.095,14.032,50.12
2383,200.2893,0,0.095,15.498,50.12
2384,201.2893,0,0.095,16.737,50.12
2385,202.2893,0,0.095,17.658,50.12
2386,203.2893,0,0.095,18.238,50.12
2387,204.2893,0,0.095,18.536,50.12
2388,205.2893,0,0.095,18.559,50.12
2389,206.2893,0,0.095,18.199,50.12
2390,207.2893,0,0.095,17.448,50.12
2391,208.2893,0,0.095,16.299,50.12
2392,209.2893,0,0.095,14.312,50.12
2393,210.2893,0,0.095,11.674,50.12
2394,211.2893,0,0.095,11.099,50.12
2395,212.2893,0,0.095,10.803,50.12
2396,213.2893,0.062188,0.095,10.571,50.12
2397,214.2893,0.15426,0.095,10.407,50.12
2398,215.2893,0.16016,0.095,10.133,50.12
2399,216.2893,0.1036,0.095,9.865,50.12
2400,217.2893,0.084862,0.095,9.509,50.12
2401,218.2893,0,0.095,9.143,50.12
2402,219.2893,0,0.095,8.719,50.12
2403,220.2893,0.062188,0.095,8.336,50.12
2404,221.2893,0.15426,0.095,8.339,50.12
2405,222.2893,0.16016,0.095,10.625,50.12
2406,223.2893,0.1036,0.095,13.155,50.12
2407,224.2893,0.084862,0.095,15.544,50.12
2408,225.2893,0.052101,0.095,17.316,50.12
2409,226.2893,0.014673,0.095,18.493,50.12
2410,227.2893,0,0.095,19.135,50.12
2411,228.2893,0,0.095,19.378,50.12
2412,229.2893,0,0.095,19.164,50.12
2413,230.2893,0,0.095,18.55,50.12
2414,231.2893,0,0.095,17.569,50.12
2415,232.2893,0,0.095,16.256,50.12
2416,233.2893,0,0.095,14.475,50.12
2417,234.2893,0,0.095,12.4,50.12
2418,235.2893,0,0.095,11.609,50.12
2419,236.2893,0,0.095,11.095,50.12
2420,237.2893,0,0.095,10.258,50.12
2421,238.2893,0,0.095,9.966,50.12
2422,239.2893,0,0.095,10.067,50.12
2423,240.2893,0,0.095,10.256,50.12
2424,241.2893,0,0.095,10.1,50.12
2425,242.2893,0,0.095,9.689,50.12
2426,243.2893,0.062188,0.095,9.299,50.12
2427,244.2893,0.15426,0.095,8.985,50.12
2428,245.2893,0.16016,0.095,9.244,50.12
2429,246.2893,0.1036,0.095,12.321,50.12
2430,247.2893,0.084862,0.095,14.9,50.12
2431,248.2893,0,0.095,17.231,50.12
2432,249.2893,0,0.095,18.806,50.12
2433,250.2893,0.062188,0.095,19.985,50.12
2434,251.2893,0.15426,0.095,20.914,50.12
2435,252.2893,0.16016,0.095,21.542,50.12
2436,253.2893,0.1036,0.095,21.853,50.12
2437,254.2893,0.084862,0.095,21.833,50.12
2438,255.2893,0.052101,0.095,21.234,50.12
2439,256.2893,0.014673,0.095,20.376,50.12
2440,257.2893,0,0.095,17.957,50.12
2441,258.2893,0,0.095,15.854,50.12
2442,259.2893,0,0.095,14.942,50.12
2443,260.2893,0,0.095,14.106,50.12
2444,261.2893,0,0.095,13.681,50.12
2445,262.2893,0,0.095,14.156,50.12
2446,263.2893,0,0.095,14.24,50.12
2447,264.2893,0,0.095,13.712,50.12
2448,265.2893,0,0.095,13.324,50.12
2449,266.2893,0,0.095,12.975,50.12
2450,267.2893,0,0.095,12.682,50.12
2451,268.2893,0,0.095,12.346,50.12
2452,269.2893,0,0.095,12.32,50.12
2453,270.2893,0,0.095,14.289,50.12
2454,271.2893,0,0.095,16.849,50.12
2455,272.2893,0,0.095,19.481,50.12
2456,273.2893,0.062188,0.095,21.868,50.12
2457,274.2893,0.15426,0.095,23.599,50.12
2458,275.2893,0.16016,0.095,24.876,50.12
2459,276.2893,0.1036,0.095,25.696,50.12
2460,277.2893,0.084862,0.095,26.011,50.12
2461,0,0,0.095,25.883,50.12
2462,0,0,0.095,25.257,50.12
2463,0,0.062188,0.095,23.748,50.12
2464,0,0.15426,0.095,21.677,50.12
2465,0,0.16016,0.095,20.372,50.12
2466,0,0.1036,0.095,18.384,50.12
